-----------------------------------------------------------
Family information: example_data.tab
Log: log.txt
The number of families is 59
Root Family size : 1 ~ 42
Family size : 0 ~ 84
P-value: 0.01
Num of Threads: 10
Num of Random: 1000
Lambda Tree: (((2,2)1,(1,1)1)1,1)
Empirical Prior Estimation Result: (43 iterations)
Poisson lambda: 9.442907 & Score: 909.325700
Lambda : 0.00968658613161,0.00039317276108 & Score: -2489.560695
.Lambda : 0.01342828907327,0.00569631905641 Mu : 0.00845849221116,0.09608703195893 & Score: -1253.235841
.Lambda : 0.01343373979068,0.00572423738808 Mu : 0.00845452528814,0.09619249945443 & Score: -1253.235571
.Lambda : 0.01343284308643,0.00571896091199 Mu : 0.00845510115294,0.09616981373324 & Score: -1253.237360
.Lambda : 0.01342930391800,0.00570329372932 Mu : 0.00845784818145,0.09611922292980 & Score: -inf
.Lambda : 0.01343018871011,0.00570721052499 Mu : 0.00845716142432,0.09613187063066 & Score: -inf
.Lambda : 0.01343113257246,0.00571197641907 Mu : 0.00845644058474,0.09614927095636 & Score: -1253.234044
.Lambda : 0.01343132823607,0.00571269547191 Mu : 0.00845629600152,0.09615109386639 & Score: -1253.234380
.Lambda : 0.01342860287736,0.00569873630608 Mu : 0.00845827946303,0.09609836011864 & Score: -1253.234588
.Lambda : 0.01343087988394,0.00571005723387 Mu : 0.00845658393392,0.09613975100580 & Score: -1253.235301
.Lambda : 0.01342911029973,0.00570222364254 Mu : 0.00845795744818,0.09611445560408 & Score: -inf
.Lambda : 0.01342955269578,0.00570418204037 Mu : 0.00845761406961,0.09612077945451 & Score: -1253.233457
.Lambda : 0.01343186221552,0.00571626743747 Mu : 0.00845592922236,0.09616705615916 & Score: -1253.233071
.Lambda : 0.01343349188459,0.00572503300316 Mu : 0.00845475410203,0.09620140417943 & Score: -inf
.Lambda : 0.01342940384654,0.00570409425441 Mu : 0.00845772929429,0.09612230355780 & Score: -1253.232560
.Lambda : 0.01342844165178,0.00569979364566 Mu : 0.00845844594067,0.09610790840350 & Score: -inf
.Lambda : 0.01342873514719,0.00570087222493 Mu : 0.00845822906584,0.09611064276855 & Score: -inf
.Lambda : 0.01342933450351,0.00570364827347 Mu : 0.00845778194557,0.09612029981550 & Score: -1253.232625
.Lambda : 0.01343020592773,0.00570839972018 Mu : 0.00845713951895,0.09613889445090 & Score: -1253.232308
.Lambda : 0.01343053254370,0.00571050856008 Mu : 0.00845690224361,0.09614795194910 & Score: -1253.231739
.Lambda : 0.01343164987317,0.00571610570697 Mu : 0.00845610463801,0.09616911746243 & Score: -inf
.Lambda : 0.01343096657524,0.00571236766916 Mu : 0.00845659515723,0.09615426016641 & Score: -inf
.Lambda : 0.01342996819512,0.00570730140725 Mu : 0.00845731576895,0.09613512775345 & Score: -1253.232144
.Lambda : 0.01342993352360,0.00570707841677 Mu : 0.00845734209459,0.09613412588230 & Score: -1253.232176
.Lambda : 0.01343119737961,0.00571338799877 Mu : 0.00845641573299,0.09615750405413 & Score: -1253.232399
.Lambda : 0.01342972461258,0.00570583105791 Mu : 0.00845748447926,0.09612882011372 & Score: -1253.232528
.Lambda : 0.01343109120844,0.00571330713352 Mu : 0.00845650344081,0.09615853470576 & Score: -inf
.Lambda : 0.01343074955947,0.00571143811462 Mu : 0.00845674870042,0.09615110605775 & Score: -inf
.Lambda : 0.01343025036941,0.00570890498366 Mu : 0.00845710900628,0.09614153985127 & Score: -1253.231940
.Lambda : 0.01343023303365,0.00570879348843 Mu : 0.00845712216910,0.09614103891570 & Score: -1253.231956
.Lambda : 0.01343086496165,0.00571194827943 Mu : 0.00845665898830,0.09615272800161 & Score: -1253.232068
.Lambda : 0.01343012857814,0.00570816980900 Mu : 0.00845719336144,0.09613838603141 & Score: -1253.232131
.Lambda : 0.01343081187607,0.00571190784680 Mu : 0.00845670284221,0.09615324332743 & Score: -inf
.Lambda : 0.01343064105158,0.00571097333735 Mu : 0.00845682547202,0.09614952900342 & Score: -1253.231823
.Lambda : 0.01342996353752,0.00570764190533 Mu : 0.00845732045721,0.09613730185813 & Score: -1253.231666
.Lambda : 0.01342951282545,0.00570548871829 Mu : 0.00845765119166,0.09612958878639 & Score: -1253.231473
.Lambda : 0.01343023536142,0.00570914431127 Mu : 0.00845712178769,0.09614326587940 & Score: -1253.231526
.Lambda : 0.01343021052167,0.00570915247983 Mu : 0.00845714134121,0.09614362795788 & Score: -1253.231335
.Lambda : 0.01343019059780,0.00570927622791 Mu : 0.00845715750867,0.09614467201119 & Score: -inf
.Lambda : 0.01342960457453,0.00570617369738 Mu : 0.00845758281006,0.09613268828296 & Score: -1253.231216
.Lambda : 0.01342908633601,0.00570377387739 Mu : 0.00845796147909,0.09612426792272 & Score: -1253.230923
.Lambda : 0.01342898997858,0.00570327113331 Mu : 0.00845803565621,0.09612242332410 & Score: -1253.230899
.Lambda : 0.01342821869601,0.00569965241992 Mu : 0.00845860236250,0.09610965901160 & Score: -1253.230501
.Lambda : 0.01342827882815,0.00569988943645 Mu : 0.00845855639954,0.09611030595990 & Score: -1253.230601
.Lambda : 0.01342838436547,0.00570074538851 Mu : 0.00845847959951,0.09611434163966 & Score: -1253.230198
.Lambda : 0.01342782013548,0.00569837372362 Mu : 0.00845889380344,0.09610671806630 & Score: -1253.229572
.Lambda : 0.01342649147616,0.00569169224886 Mu : 0.00845986568108,0.09608184752238 & Score: -1253.229546
.Lambda : 0.01342463195340,0.00568296213338 Mu : 0.00846122785101,0.09605095730463 & Score: -1253.228783
.Lambda : 0.01342538847052,0.00568666497929 Mu : 0.00846067872916,0.09606455224850 & Score: -1253.228833
.Lambda : 0.01342475079956,0.00568393719165 Mu : 0.00846114497351,0.09605563735561 & Score: -1253.228261
.Lambda : 0.01342298678526,0.00567596106925 Mu : 0.00846243926050,0.09602830305347 & Score: -1253.227207
.Lambda : 0.01342219497632,0.00567232853285 Mu : 0.00846301745955,0.09601560632485 & Score: -1253.226845
.Lambda : 0.01341918311647,0.00565866658931 Mu : 0.00846522500807,0.09596857998147 & Score: -1253.225150
.Lambda : 0.01341827502735,0.00565375366200 Mu : 0.00846589162094,0.09594947822773 & Score: -1253.225537
.Lambda : 0.01341714997073,0.00564900674768 Mu : 0.00846671314110,0.09593410703515 & Score: -1253.224367
.Lambda : 0.01341303072083,0.00563017763188 Mu : 0.00846973034707,0.09586888442848 & Score: -1253.222103
.Lambda : 0.01341210587155,0.00562631734284 Mu : 0.00847041526727,0.09585666554094 & Score: -1253.221088
.Lambda : 0.01340584283062,0.00559799494757 Mu : 0.00847500897540,0.09575951965909 & Score: -1253.218125
.Lambda : 0.01340517906237,0.00559433534613 Mu : 0.00847548871524,0.09574492809492 & Score: -1253.218803
.Lambda : 0.01340334283780,0.00558683359545 Mu : 0.00847683490196,0.09572147785425 & Score: -1253.217108
.Lambda : 0.01339587674303,0.00555337356218 Mu : 0.00848230654247,0.09560747766751 & Score: -1253.214961
.Lambda : 0.01339078156195,0.00552927415457 Mu : 0.00848604228202,0.09552182494354 & Score: -1253.214877
.Lambda : 0.01337658078470,0.00546457793719 Mu : 0.00849645091900,0.09529844742457 & Score: -1253.210916
.Lambda : 0.01337870898953,0.00547496326466 Mu : 0.00849489722899,0.09533630199457 & Score: -1253.210155
.Lambda : 0.01336154812388,0.00539735608105 Mu : 0.00850748066995,0.09507001077761 & Score: -1253.207308
.Lambda : 0.01336474517874,0.00541231591787 Mu : 0.00850513483816,0.09512279966947 & Score: -1253.206870
.Lambda : 0.01334452823693,0.00532130620374 Mu : 0.00851995789962,0.09481173545674 & Score: -1253.201877
.Lambda : 0.01333342411364,0.00527031194451 Mu : 0.00852808904011,0.09463431600412 & Score: -1253.197766
.Lambda : 0.01329721475515,0.00510647044297 Mu : 0.00855462907247,0.09407171417664 & Score: -1253.202154
.Lambda : 0.01331216388654,0.00517340252107 Mu : 0.00854368272187,0.09429977716401 & Score: -1253.197294
.Lambda : 0.01327030745830,0.00498341700051 Mu : 0.00857437081157,0.09364592691226 & Score: -1253.223515
.Lambda : 0.01329925139580,0.00511661043799 Mu : 0.00855315424678,0.09410947227667 & Score: -1253.199303
.Lambda : 0.01328313569258,0.00504345947260 Mu : 0.00856496128425,0.09385763967317 & Score: -1253.211298
.Lambda : 0.01330273880040,0.00513193362471 Mu : 0.00855059113067,0.09416073244928 & Score: -1253.198442
.Lambda : 0.01327926086127,0.00502482306040 Mu : 0.00856780067010,0.09379041349030 & Score: -1253.215993
.Lambda : 0.01329557770518,0.00509894384623 Mu : 0.00855583997748,0.09404574398191 & Score: -1253.203209
.Lambda : 0.01332279400009,0.00522185723279 Mu : 0.00853588588099,0.09446704658407 & Score: -1253.196082
.Lambda : 0.01330745134347,0.00515266807289 Mu : 0.00854713692627,0.09423025480664 & Score: -1253.197589
.Lambda : 0.01330570764117,0.00514500647953 Mu : 0.00854841848433,0.09420462472034 & Score: -1253.197775
.Lambda : 0.01332834606173,0.00524735436240 Mu : 0.00853182031075,0.09455575631038 & Score: -1253.196229
.Lambda : 0.01332967000475,0.00525263461505 Mu : 0.00853084443561,0.09457179271221 & Score: -1253.197709
.Lambda : 0.01330570764117,0.00514500647953 Mu : 0.00854841848433,0.09420462472034 & Score: -1253.197775
.Lambda : 0.01331169823207,0.00517191351341 Mu : 0.00854402497215,0.09429641671831 & Score: -1253.196391
.Lambda : 0.01333004974675,0.00525459574194 Mu : 0.00853057001661,0.09457924358174 & Score: -1253.197369
.Lambda : 0.01330745134347,0.00515266807289 Mu : 0.00854713692627,0.09423025480664 & Score: -1253.197589
.Lambda : 0.01331310094429,0.00517814999015 Mu : 0.00854299519886,0.09431750200042 & Score: -1253.196315
.Lambda : 0.01332580573255,0.00523623502831 Mu : 0.00853368045950,0.09451858364257 & Score: -1253.195206
.Lambda : 0.01333262665555,0.00526765128193 Mu : 0.00852867932832,0.09462798688186 & Score: -1253.195965
.Lambda : 0.01333332513727,0.00526988479342 Mu : 0.00852816595290,0.09463302755041 & Score: -1253.197654
.Lambda : 0.01332791841097,0.00524539197342 Mu : 0.00853213070771,0.09454887484238 & Score: -1253.196220
.Lambda : 0.01333933115838,0.00529726930830 Mu : 0.00852376348062,0.09472762868928 & Score: -1253.199821
.Lambda : 0.01333277360486,0.00526748947877 Mu : 0.00852857141018,0.09462509701707 & Score: -1253.197299
.Lambda : 0.01332429986632,0.00522904613055 Mu : 0.00853478317025,0.09449281511332 & Score: -1253.195614
.Lambda : 0.01332686207176,0.00524081350086 Mu : 0.00853290558361,0.09453372924248 & Score: -1253.195699
.Lambda : 0.01332707589714,0.00524179469536 Mu : 0.00853275038512,0.09453716997648 & Score: -1253.195698
.Lambda : 0.01331945333842,0.00520719250923 Mu : 0.00853833782918,0.09441804282150 & Score: -1253.195242
.Lambda : 0.01332145534546,0.00521632068086 Mu : 0.00853687033842,0.09444957653445 & Score: -1253.195154
.Lambda : 0.01331875198231,0.00520407427086 Mu : 0.00853885271583,0.09440750018044 & Score: -1253.195160
.Lambda : 0.01331843124423,0.00520260247912 Mu : 0.00853908551355,0.09440233907945 & Score: -1253.195231
.Lambda : 0.01331827296401,0.00520212921821 Mu : 0.00853920390008,0.09440145592567 & Score: -1253.194827
.Lambda : 0.01331525951285,0.00518867076204 Mu : 0.00854141426499,0.09435577633184 & Score: -1253.194778
.Lambda : 0.01332102257912,0.00521472196593 Mu : 0.00853718745905,0.09444509497266 & Score: -1253.194574
.Lambda : 0.01332180719948,0.00521848669428 Mu : 0.00853661227399,0.09445862104824 & Score: -1253.194264
.Lambda : 0.01332373265094,0.00522725410363 Mu : 0.00853520315490,0.09448893969911 & Score: -1253.194291
.Lambda : 0.01331532162181,0.00518913109210 Mu : 0.00854136955665,0.09435787316425 & Score: -1253.194475
.Lambda : 0.01331660514708,0.00519545064517 Mu : 0.00854042928685,0.09438102858726 & Score: -1253.193526
.Lambda : 0.01331418004789,0.00518501562732 Mu : 0.00854220876106,0.09434675461367 & Score: -1253.192930
.Lambda : 0.01332226124721,0.00522127299662 Mu : 0.00853628260831,0.09447031793079 & Score: -1253.193100
.Lambda : 0.01332566895094,0.00523688361883 Mu : 0.00853378384248,0.09452444348166 & Score: -1253.193163
.Lambda : 0.01331822607182,0.00520357536490 Mu : 0.00853924058802,0.09441112883807 & Score: -1253.192176
.Lambda : 0.01331547278227,0.00519173599553 Mu : 0.00854125930457,0.09437222340756 & Score: -1253.191399
.Lambda : 0.01331698431468,0.00519896742487 Mu : 0.00854015498422,0.09439824866859 & Score: -1253.190600
.Lambda : 0.01331457287228,0.00518920779016 Mu : 0.00854192633934,0.09436806247877 & Score: -1253.188977
.Lambda : 0.01330757452388,0.00515673258599 Mu : 0.00854705466416,0.09425423573373 & Score: -1253.191829
.Lambda : 0.01330363886596,0.00514007300288 Mu : 0.00854994192626,0.09420032018607 & Score: -1253.191377
.Lambda : 0.01330644947430,0.00515385905996 Mu : 0.00854788235611,0.09425066628940 & Score: -1253.188606
.Lambda : 0.01330258418751,0.00513828077629 Mu : 0.00855071915363,0.09420262212727 & Score: -1253.186979
.Lambda : 0.01331055983012,0.00517291619644 Mu : 0.00854486869774,0.09431737836610 & Score: -1253.186721
.Lambda : 0.01331205248325,0.00518100800167 Mu : 0.00854377571453,0.09434894968228 & Score: -1253.184269
.Lambda : 0.01330095142222,0.00513254878996 Mu : 0.00855192226231,0.09418775382964 & Score: -1253.184982
.Lambda : 0.01331144161667,0.00518044967616 Mu : 0.00854422980865,0.09435337387291 & Score: -1253.180815
.Lambda : 0.01331534299203,0.00520063801280 Mu : 0.00854137374984,0.09442990071632 & Score: -1253.176190
.Lambda : 0.01330089267022,0.00513703000020 Mu : 0.00855196910082,0.09421655069898 & Score: -1253.177342
.Lambda : 0.01331203559636,0.00518733162603 Mu : 0.00854380126012,0.09438895533634 & Score: -1253.173986
.Lambda : 0.01331676130078,0.00521185705090 Mu : 0.00854034231336,0.09448212194088 & Score: -1253.168456
.Lambda : 0.01332157330092,0.00523271774282 Mu : 0.00853680817697,0.09455100768960 & Score: -1253.170010
.Lambda : 0.01331523264873,0.00521011340169 Mu : 0.00854147095596,0.09449084084062 & Score: -1253.160363
.Lambda : 0.01331682273147,0.00522466610170 Mu : 0.00854031857667,0.09456178641978 & Score: -1253.148682
.Lambda : 0.01333435749238,0.00529790945391 Mu : 0.00852745230760,0.09479585768431 & Score: -1253.161618
.Lambda : 0.01332941442074,0.00528293716186 Mu : 0.00853108693746,0.09476548615096 & Score: -1253.148468
.Lambda : 0.01333645013510,0.00532408673639 Mu : 0.00852594353126,0.09493327886828 & Score: -1253.137052
.Lambda : 0.01333062252895,0.00529654192863 Mu : 0.00853022018748,0.09483551476703 & Score: -1253.136303
.Lambda : 0.01333514714297,0.00532845402154 Mu : 0.00852692619274,0.09497776830575 & Score: -1253.120787
.Lambda : 0.01334462745018,0.00537570110588 Mu : 0.00851997799078,0.09515222369818 & Score: -1253.120127
.Lambda : 0.01335856052488,0.00545762313336 Mu : 0.00850979582949,0.09548727457683 & Score: -1253.101259
.Lambda : 0.01333913277483,0.00536950554259 Mu : 0.00852403975748,0.09518419640101 & Score: -1253.088800
.Lambda : 0.01334152041606,0.00540530358693 Mu : 0.00852233348242,0.09537836575936 & Score: -1253.054133
.Lambda : 0.01336901637803,0.00553306763741 Mu : 0.00850218094129,0.09582655733533 & Score: -1253.067139
.Lambda : 0.01336567209586,0.00553813745323 Mu : 0.00850467469170,0.09590170412036 & Score: -1253.039051
.Lambda : 0.01338028307625,0.00564516281165 Mu : 0.00849404027192,0.09638591674639 & Score: -inf
.Lambda : 0.01338223756444,0.00563861188393 Mu : 0.00849256627971,0.09631918259019 & Score: -inf
.Lambda : 0.01337046495907,0.00556107241833 Mu : 0.00850115625797,0.09598382901908 & Score: -1253.039749
.Lambda : 0.01336477639963,0.00556116741459 Mu : 0.00850537685720,0.09605795354023 & Score: -inf
.Lambda : 0.01336322243094,0.00553528134428 Mu : 0.00850648160027,0.09591528379938 & Score: -1253.026803
.Lambda : 0.01335142357294,0.00548682976397 Mu : 0.00851514207489,0.09576303401376 & Score: -1253.011519
.Lambda : 0.01334262717040,0.00546371082725 Mu : 0.00852162264170,0.09573127235297 & Score: -1252.980173
.Lambda : 0.01337947291209,0.00564379743462 Mu : 0.00849463411340,0.09638767888653 & Score: -inf
.Lambda : 0.01336998478808,0.00558417397270 Mu : 0.00850155895565,0.09613535060474 & Score: -inf
.Lambda : 0.01335292480067,0.00549949608577 Mu : 0.00851405212098,0.09582327807618 & Score: -1253.005128
.Lambda : 0.01335414963313,0.00550092414024 Mu : 0.00851314866670,0.09581648823667 & Score: -1253.011878
.Lambda : 0.01335654606474,0.00551239162279 Mu : 0.00851138944983,0.09585755068603 & Score: -1253.012981
.Lambda : 0.01334207379323,0.00543450720709 Mu : 0.00852197806206,0.09555481905617 & Score: -1253.016678
.Lambda : 0.01336105004124,0.00555375413093 Mu : 0.00850812837755,0.09605947561975 & Score: -1252.988762
.Lambda : 0.01334882975799,0.00549655096931 Mu : 0.00851708645363,0.09585770645676 & Score: -1252.979580
.Lambda : 0.01334497160461,0.00548863064256 Mu : 0.00851993495553,0.09585778434212 & Score: -1252.962862
.Lambda : 0.01334663717533,0.00550187170302 Mu : 0.00851872038118,0.09591941695885 & Score: -1252.956898
.Lambda : 0.01334288094643,0.00550234548440 Mu : 0.00852150623842,0.09597088131994 & Score: -1252.930028
.Lambda : 0.01334284008067,0.00550472445681 Mu : 0.00852154398561,0.09598642874122 & Score: -1252.926574
.Lambda : 0.01333779772067,0.00550733864233 Mu : 0.00852528991793,0.09606800407374 & Score: -1252.888722
.Lambda : 0.01332308867981,0.00542725866734 Mu : 0.00853604849924,0.09575449542464 & Score: -1252.896590
.Lambda : 0.01333174230536,0.00549907589107 Mu : 0.00852976716387,0.09609431022725 & Score: -1252.859082
.Lambda : 0.01332629987284,0.00551675842298 Mu : 0.00853383942495,0.09627582916438 & Score: -1252.801653
.Lambda : 0.01332006200527,0.00548821996596 Mu : 0.00853840708474,0.09617682064923 & Score: -1252.798202
.Lambda : 0.01330760720559,0.00548801462767 Mu : 0.00854764314934,0.09633633880278 & Score: -1252.723570
.Lambda : 0.01330451579303,0.00546733969575 Mu : 0.00854990425731,0.09624645241283 & Score: -1252.730725
.Lambda : 0.01331502161625,0.00556246702703 Mu : 0.00854228987553,0.09670881680223 & Score: -inf
.Lambda : 0.01331703838214,0.00552866493710 Mu : 0.00854072953145,0.09647023645783 & Score: -1252.730241
.Lambda : 0.01328993290613,0.00549305019942 Mu : 0.00856076826360,0.09659642434517 & Score: -1252.613841
.Lambda : 0.01326600049887,0.00548590597796 Mu : 0.00857850743644,0.09686063448089 & Score: -1252.489708
.Lambda : 0.01327128106697,0.00546820419626 Mu : 0.00857455276232,0.09668100191278 & Score: -1252.538403
.Lambda : 0.01327644778376,0.00551805517374 Mu : 0.00857081218247,0.09692765341431 & Score: -1252.510835
.Lambda : 0.01324362989545,0.00545142505071 Mu : 0.00859502823383,0.09693257784755 & Score: -1252.404121
.Lambda : 0.01320692565211,0.00541280510752 Mu : 0.00862217758502,0.09716374854240 & Score: -1252.261453
.Lambda : 0.01320272029526,0.00545447060008 Mu : 0.00862538183378,0.09748018037241 & Score: -1252.200194
.Lambda : 0.01315027684010,0.00543769858629 Mu : 0.00866425117600,0.09805210115722 & Score: -1252.003196
.Lambda : 0.01317854432044,0.00545902822649 Mu : 0.00864332142764,0.09782106688463 & Score: -1252.089652
.Lambda : 0.01312442587200,0.00537966377539 Mu : 0.00868331663008,0.09802112211826 & Score: -1251.966836
.Lambda : 0.01304841491611,0.00531046807621 Mu : 0.00873956885389,0.09856785647024 & Score: -1251.812311
.Lambda : 0.01302608036551,0.00532409402029 Mu : 0.00875615208484,0.09894175204636 & Score: -1251.764734
.Lambda : 0.01290612029884,0.00524318804145 Mu : 0.00884497440904,0.09998231082910 & Score: -1251.832040
.Lambda : 0.01299473256897,0.00535283934712 Mu : 0.00877946918617,0.09952763973683 & Score: -1251.725650
.Lambda : 0.01288863602741,0.00532285646692 Mu : 0.00885811498674,0.10070958533404 & Score: -1251.863848
.Lambda : 0.01293120802491,0.00525352178846 Mu : 0.00882639922281,0.09972360782069 & Score: -1251.786699
.Lambda : 0.01284994109766,0.00518276302975 Mu : 0.00888654349785,0.10032832687984 & Score: -1251.989913
.Lambda : 0.01315027684010,0.00543769858629 Mu : 0.00866425117600,0.09805210115722 & Score: -1252.003196
.Lambda : 0.01307519290449,0.00537396469715 Mu : 0.00871982425647,0.09862115758788 & Score: -1251.834840
.Lambda : 0.01292502503327,0.00524649691888 Mu : 0.00883097041739,0.09975927044919 & Score: -1251.797355
.Lambda : 0.01289010808022,0.00527800796117 Mu : 0.00885692660171,0.10040827855630 & Score: -1251.864840
.Lambda : 0.01292968478919,0.00528612298993 Mu : 0.00882758716476,0.09994817303478 & Score: -1251.779516
.Lambda : 0.01301582784102,0.00536179215401 Mu : 0.00876383341190,0.09931131587015 & Score: -1251.733869
.Lambda : 0.01305195475745,0.00540890246722 Mu : 0.00873712170102,0.09914083252337 & Score: -1251.760550
.Lambda : 0.01311461297729,0.00543769100439 Mu : 0.00869070102721,0.09851259705357 & Score: -1251.895961
.Lambda : 0.01306838093026,0.00539979900077 Mu : 0.00872492256159,0.09887149104887 & Score: -1251.802346
.Lambda : 0.01300528020500,0.00535731575057 Mu : 0.00877165129903,0.09941947780349 & Score: -1251.728432
.Lambda : 0.01302334366321,0.00538087090717 Mu : 0.00875829544359,0.09933423613010 & Score: -1251.732107
.Lambda : 0.01301040646724,0.00533846668370 Mu : 0.00876781063550,0.09923469589160 & Score: -1251.740491
.Lambda : 0.01296220867908,0.00531948116852 Mu : 0.00880352817546,0.09973790638581 & Score: -1251.737943
.Lambda : 0.01298237609089,0.00536678690298 Mu : 0.00878866141662,0.09977493413651 & Score: -1251.716880
.Lambda : 0.01296836090271,0.00538094701262 Mu : 0.00879908680718,0.10004505325897 & Score: -1251.715451
.Lambda : 0.01303364999087,0.00541650534021 Mu : 0.00875072319253,0.09942529707889 & Score: -1251.727237
.Lambda : 0.01297766817057,0.00537293281809 Mu : 0.00879216979886,0.09987449780899 & Score: -1251.714992
.Lambda : 0.01295483042424,0.00536896377356 Mu : 0.00880910697649,0.10014462864844 & Score: -1251.728180
.Lambda : 0.01298192561156,0.00540429650846 Mu : 0.00878907319334,0.10001676613835 & Score: -1251.704236
.Lambda : 0.01297024831484,0.00542778688741 Mu : 0.00879778414049,0.10031541030578 & Score: -1251.701810
.Lambda : 0.01292185498768,0.00535074769241 Mu : 0.00883353177382,0.10045600347640 & Score: -1251.779209
.Lambda : 0.01294980373848,0.00536718710436 Mu : 0.00881282962850,0.10019832687702 & Score: -1251.733600
.Lambda : 0.01297395824270,0.00540035985275 Mu : 0.00879497696968,0.10009495405739 & Score: -1251.707365
.Lambda : 0.01296930460878,0.00540436695002 Mu : 0.00879843547384,0.10018023178238 & Score: -1251.708377
.Lambda : 0.01298249044191,0.00539031311726 Mu : 0.00878862666333,0.09992152502131 & Score: -1251.708719
.Lambda : 0.01300194915285,0.00542214611381 Mu : 0.00877425366651,0.09987035369234 & Score: -1251.701539
.Lambda : 0.01297523971768,0.00543701678473 Mu : 0.00879409846193,0.10030894989764 & Score: -1251.696875
.Lambda : 0.01297161435556,0.00546036861846 Mu : 0.00879683436123,0.10050266233580 & Score: -1251.693479
.Lambda : 0.01298958042420,0.00545096378620 Mu : 0.00878348909511,0.10021145841328 & Score: -1251.689616
.Lambda : 0.01299971833192,0.00547426220429 Mu : 0.00877601590575,0.10022707172872 & Score: -1251.683836
.Lambda : 0.01299780683488,0.00549192205924 Mu : 0.00877746706731,0.10036279497393 & Score: -1251.678495
.Lambda : 0.01300973113097,0.00553770316248 Mu : 0.00876871211613,0.10049671543221 & Score: -1251.667816
.Lambda : 0.01302125817081,0.00551945316211 Mu : 0.00876012388432,0.10023299128875 & Score: -1251.675950
.Lambda : 0.01299921184178,0.00557374745986 Mu : 0.00877658946721,0.10085936670041 & Score: -1251.659925
.Lambda : 0.01299784318625,0.00564954813289 Mu : 0.00877775736755,0.10135387320444 & Score: -1251.649946
.Lambda : 0.01304266105441,0.00563011471242 Mu : 0.00874447027565,0.10065266349126 & Score: -1251.658483
.Lambda : 0.01303602843931,0.00569414738066 Mu : 0.00874951591608,0.10114104997961 & Score: -1251.641030
.Lambda : 0.01305418349300,0.00580408996884 Mu : 0.00873626592124,0.10159803910505 & Score: -1251.634933
.Lambda : 0.01303095126150,0.00579127482620 Mu : 0.00875347895597,0.10181765432773 & Score: -1251.630778
.Lambda : 0.01303579780685,0.00592718565825 Mu : 0.00875015649179,0.10260998584722 & Score: -1251.633345
.Lambda : 0.01305308836661,0.00589981065770 Mu : 0.00873727414407,0.10221439963203 & Score: -1251.629730
.Lambda : 0.01307476698443,0.00608086440531 Mu : 0.00872155515804,0.10307324173195 & Score: -1251.647245
.Lambda : 0.01302537209927,0.00594224708039 Mu : 0.00875791791877,0.10283931964337 & Score: -1251.642169
.Lambda : 0.01308395442394,0.00606916313368 Mu : 0.00871471110247,0.10288083314965 & Score: -1251.650427
.Lambda : 0.01306242661452,0.00596425938348 Mu : 0.00873047266874,0.10249909316335 & Score: -1251.633663
.Lambda : 0.01307495276855,0.00578747033772 Mu : 0.00872082792624,0.10122527347072 & Score: -1251.657465
.Lambda : 0.01306255760123,0.00582616452339 Mu : 0.00873010042437,0.10162878501388 & Score: -1251.638314
.Lambda : 0.01303776726659,0.00590355289473 Mu : 0.00874864542063,0.10243580810020 & Score: -1251.630689
.Lambda : 0.01303793326161,0.00597535891221 Mu : 0.00874866967347,0.10288543850661 & Score: -1251.637954
.Lambda : 0.01304199581946,0.00593254167637 Mu : 0.00874556873541,0.10256358865622 & Score: -1251.631504
.Lambda : 0.01301947474256,0.00579933064402 Mu : 0.00876201095930,0.10201663219475 & Score: -1251.634789
.Lambda : 0.01303021271055,0.00584056282888 Mu : 0.00875412638666,0.10213724743690 & Score: -1251.630564
.Lambda : 0.01303401398317,0.00578505892739 Mu : 0.00875119371826,0.10173896609221 & Score: -1251.630790
.Lambda : 0.01304199581946,0.00593254167637 Mu : 0.00874556873541,0.10256358865622 & Score: -1251.631504
.Lambda : 0.01304000036038,0.00589567098913 Mu : 0.00874697498112,0.10235743301522 & Score: -1251.629656
.Lambda : 0.01304958309056,0.00597852385902 Mu : 0.00874003151028,0.10275478976445 & Score: -1251.633977
.Lambda : 0.01304492513330,0.00593171160081 Mu : 0.00874339337170,0.10252050590527 & Score: -1251.630776
.Lambda : 0.01303560921877,0.00583808708441 Mu : 0.00875011709455,0.10205193818691 & Score: -1251.629167
.Lambda : 0.01303095126150,0.00579127482620 Mu : 0.00875347895597,0.10181765432773 & Score: -1251.630778
.Lambda : 0.01304168806157,0.00583351288533 Mu : 0.00874560088257,0.10194470103533 & Score: -1251.628927
.Lambda : 0.01304364845906,0.00579849288063 Mu : 0.00874407861353,0.10169914750289 & Score: -1251.631002
.Lambda : 0.01305498029312,0.00589297797940 Mu : 0.00873585716449,0.10214698849785 & Score: -1251.630224
.Lambda : 0.01303021271055,0.00584056282888 Mu : 0.00875412638666,0.10213724743690 & Score: -1251.630564
.Lambda : 0.01303640460619,0.00585366661651 Mu : 0.00874955908112,0.10213968270213 & Score: -1251.629120
.Lambda : 0.01302376275685,0.00581065812999 Mu : 0.00875885187561,0.10203247783776 & Score: -1251.632721
.Lambda : 0.01303109415929,0.00583294626192 Mu : 0.00875345744272,0.10207795828633 & Score: -1251.630168
.Lambda : 0.01303904633388,0.00584358975092 Mu : 0.00874757998184,0.10204219186873 & Score: -1251.628756
.Lambda : 0.01303864864017,0.00583579998487 Mu : 0.00874785898856,0.10199831961112 & Score: -1251.628865
